商品链接,详情链接,店铺名称,地址,大图,原标题,高亮关键字标题,付款人数,显示的价格,添加时间
//item.taobao.com/item.htm?id=596633514753&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=596633514753&ns=1&abbucket=0#detail,q13541013747,四川 成都,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/867093561/O1CN01bpq1cs1cAyvua1cei_!!867093561.jpg,高配i7组装办公网咖电脑台式主机八核全套电竞游戏型网吧家用吃鸡,高配i7组装办公网咖<span class=H>电脑</span>台式<span class=H>主机</span>八核全套电竞游戏型网吧家用吃鸡,152人收货,1399.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=575395357952&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=575395357952&ns=1&abbucket=0#detail,光光电脑商城,上海,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/4028016347/TB2bxvTnYwrBKNjSZPcXXXpapXa_!!4028016347.jpg,i7四核库存苹果一体机电脑 游戏台式电脑全套整机 i5超薄办公主机,i7四核库存苹果一体机<span class=H>电脑</span> 游戏台式<span class=H>电脑</span>全套整机 i5超薄办公<span class=H>主机</span>,150人收货,2280.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=582529069622&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=582529069622&ns=1&abbucket=0#detail,陈雪椰,广东 深圳,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/286187511/O1CN01tHQLUj25M5N4hZHq4_!!286187511.jpg,迷你主机家用办公商务酷睿I5I7微型客厅小电脑HTPC台式mini小主机,迷你<span class=H>主机</span>家用办公商务酷睿I5I7微型客厅小<span class=H>电脑</span>HTPC台式mini小<span class=H>主机</span>,150人收货,658.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=580851717189&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=580851717189&ns=1&abbucket=0#detail,你不爱的笨笨,广东 广州,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/94308740/O1CN01ERki9A2EQy9KiWWLg_!!94308740.jpg,电脑一体机曲面屏幕24英寸四核吃鸡独显i5i7办公游戏家用台式主机,<span class=H>电脑</span>一体机曲面屏幕24英寸四核吃鸡独显i5i7办公游戏家用台式<span class=H>主机</span>,149人收货,976.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=576871579501&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=576871579501&ns=1&abbucket=0#detail,ipason攀升,湖北 武汉,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3887269321/O1CN01f8Hopz2Ij4H1XVkM3_!!3887269321.jpg,攀升兄弟AMD锐龙R5 2600/GTX1660TI台式组装电脑3600主机全套整机,攀升兄弟AMD锐龙R5 2600/GTX1660TI台式组装<span class=H>电脑</span>3600<span class=H>主机</span>全套整机,149人收货,2498.99,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=593675248108&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=593675248108&ns=1&abbucket=0,宁美国度官方旗舰店,湖北 武汉,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/595397331/O1CN01CSAGyy241e6QYcsuX_!!0-item_pic.jpg,宁美国度电脑主机i5 9400F升i7 8700/RTX2060升SUPER高配吃鸡游戏型台式DIY电脑组装机主机家用整机全套,宁美国度<span class=H>电脑</span><span class=H>主机</span>i5 9400F升i7 8700/RTX2060升SUPER高配吃鸡游戏型台式DIY<span class=H>电脑</span>组装机<span class=H>主机</span>家用整机全套,148人收货,4399.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=565160120065&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=565160120065&ns=1&abbucket=0#detail,liluwxy,广东 广州,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/58118147/O1CN012A3NDSKiZgffagx_!!0-item_pic.jpg,戴尔台式电脑主机迷你7010 i3 3220/i5 i7办公用全套家用整机小,戴尔台式<span class=H>电脑</span><span class=H>主机</span>迷你7010 i3 3220/i5 i7办公用全套家用整机小,147人收货,999.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=19659129478&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=19659129478&ns=1&abbucket=0,名龙堂官方旗舰店,湖北 武汉,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/931421195/O1CN01TGP3HF1KhLqI57fJN_!!0-item_pic.jpg,名龙堂i7 9700K/RTX2060 super 8G 吃鸡游戏水冷组装台式电脑主机高配DIY直播电竞全套兼容机,名龙堂i7 9700K/RTX2060 super 8G 吃鸡游戏水冷组装台式<span class=H>电脑</span><span class=H>主机</span>高配DIY直播电竞全套兼容机,146人收货,5999.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=536011882936&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=536011882936&ns=1&abbucket=0#detail,三弦科技,广东 深圳,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/113415239/O1CN01XwwM9c1oZVX6PderL_!!113415239.jpg,华南金牌X79主机逆水寒独显吃鸡组装台式电脑主机全套整机diy家用,华南金牌X79<span class=H>主机</span>逆水寒独显吃鸡组装台式<span class=H>电脑</span><span class=H>主机</span>全套整机diy家用,144人收货,1798.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=595679270860&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=595679270860&ns=1&abbucket=0#detail,主板套装,山东 济南,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2491240708/O1CN01GrbnMS1H6IwmVAj5z_!!2491240708.jpg,dnf搬砖主机电脑全套4 8 16 32四八多开地下城与勇士工作室设备,dnf搬砖<span class=H>主机</span><span class=H>电脑</span>全套4 8 16 32四八多开地下城与勇士工作室设备,144人收货,499.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=24039964200&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=24039964200&ns=1&abbucket=0,宁美国度官方旗舰店,湖北 武汉,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/595397331/O1CN01w7lyL6241e6U8xt1S_!!0-item_pic.jpg,宁美国度i7 8700/RTX2070升SUPER高端游戏吃鸡电脑主机组装台式机电竞直播高配DIY电脑兼容机整机全套,宁美国度i7 8700/RTX2070升SUPER高端游戏吃鸡<span class=H>电脑</span><span class=H>主机</span>组装台式机电竞直播高配DIY<span class=H>电脑</span>兼容机整机全套,141人收货,7499.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=597660478775&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=597660478775&ns=1&abbucket=0,联盛伟业数码专营店,湖北 武汉,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/2200871449980/O1CN01g63fsX2NatHEi7BI6_!!0-item_pic.jpg,i5 9400F/i7八核GTX1660 6G独显游戏高配水冷LOL吃鸡DIY网吧直播电竞台式机组装电脑主机台式全套整机,i5 9400F/i7八核GTX1660 6G独显游戏高配水冷LOL吃鸡DIY网吧直播电竞台式机组装<span class=H>电脑</span><span class=H>主机</span>台式全套整机,140人收货,3999.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=578460312030&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=578460312030&ns=1&abbucket=0#detail,蓝千羽闪电快充,广东 深圳,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/716522319/O1CN01mElNL91T08zMmsfbL_!!716522319.jpg,二手电脑家用主机高配吃鸡网吧游戏型I7独显1060组装电脑台式全套,二手<span class=H>电脑</span>家用<span class=H>主机</span>高配吃鸡网吧游戏型I7独显1060组装<span class=H>电脑</span>台式全套,140人收货,899.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=582229703099&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=582229703099&ns=1&abbucket=0#detail,老黑猫126,四川 德阳,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2966257932/O1CN01vG9UXx28Su5FFX9ts_!!2966257932.jpg,电脑写配置单咨询台式机组装硬件配件整机主机DIY指导攒机升级,<span class=H>电脑</span>写配置单咨询台式机组装硬件配件整机<span class=H>主机</span>DIY指导攒机升级,139人收货,20.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=559172538218&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=559172538218&ns=1&abbucket=0,asus华硕官方旗舰店,上海,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/686773455/O1CN01CKqwVU1bOQx20iQ91_!!0-item_pic.jpg,Asus/华硕 猎鹰V4 23.8英寸一体机电脑办公游戏家用台式电脑全套教学会议整机高配i5主机超薄全新正品V241,Asus/华硕 猎鹰V4 23.8英寸一体机<span class=H>电脑</span>办公游戏家用台式<span class=H>电脑</span>全套教学会议整机高配i5<span class=H>主机</span>超薄全新正品V241,138人收货,3299.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=572034202575&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=572034202575&ns=1&abbucket=0,戴尔官方旗舰店,北京,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/379092568/O1CN01xYR2U41UqBduAxJRz_!!2-item_pic.png,Dell/戴尔 成就3000 可选8代或9代4核i3 家用商用办公游戏台式电脑主机 双盘/独显/显示器等多种配置套餐可选,Dell/戴尔 成就3000 可选8代或9代4核i3 家用商用办公游戏台式<span class=H>电脑</span><span class=H>主机</span> 双盘/独显/显示器等多种配置套餐可选,137人收货,2499.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=42207203628&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=42207203628&ns=1&abbucket=0,启越数码专营店,四川 成都,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2185143924/O1CN018uvA5P1erEhvwwAlH_!!0-item_pic.jpg,联想台式机电脑510A-15 酷睿四核I3-8100 家用办公财务税控商务游戏设计全整套主机 天逸510S 510PRO WIN7,联想台式机<span class=H>电脑</span>510A-15 酷睿四核I3-8100 家用办公财务税控商务游戏设计全整套<span class=H>主机</span> 天逸510S 510PRO WIN7,136人收货,1999.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=43018200374&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=43018200374&ns=1&abbucket=0#detail,专业pc硬件批发,北京,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/835531891/TB2O_RDlcjI8KJjSsppXXXbyVXa_!!835531891.jpg,8G双核四核全新电脑主机办公主机/独显台式主机DIY组装台式机LOL,8G双核四核全新<span class=H>电脑</span><span class=H>主机</span>办公<span class=H>主机</span>/独显台式<span class=H>主机</span>DIY组装台式机LOL,136人收货,388.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=586700490516&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=586700490516&ns=1&abbucket=0,雅硕数码专营店,广东 广州,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/713805252/O1CN01ijdMUv1ofSgIAf3a5_!!0-item_pic.jpg,酷睿i5-9400F六核Gtx1060独显高配电脑主机吃鸡游戏设计办公客服台式整套主机可DIY高配i7组装独立显卡电脑,酷睿i5-9400F六核Gtx1060独显高配<span class=H>电脑</span><span class=H>主机</span>吃鸡游戏设计办公客服台式整套<span class=H>主机</span>可DIY高配i7组装独立显卡<span class=H>电脑</span>,134人收货,969.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=582851155261&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=582851155261&ns=1&abbucket=0,十度数码专营店,广东 广州,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/673269380/O1CN01OGcVGY2JA5d7l5z7g_!!0-item_pic.jpg,22-27英寸超薄办公一体机电脑酷睿i3i5i7高配24寸四核独显吃鸡游戏曲面19寸家用台式主机全套整机,22-27英寸超薄办公一体机<span class=H>电脑</span>酷睿i3i5i7高配24寸四核独显吃鸡游戏曲面19寸家用台式<span class=H>主机</span>全套整机,132人收货,1198.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=586357784463&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=586357784463&ns=1&abbucket=0#detail,小哈哈嘿嘿sj,湖北 武汉,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/1984446610/O1CN019FkUTz1yhQVnUAHdH_!!1984446610.jpg,G4560/i3 8100办公台式电脑吃鸡DNF搬砖游戏主机全套整机送显示器,G4560/i3 8100办公台式<span class=H>电脑</span>吃鸡DNF搬砖游戏<span class=H>主机</span>全套整机送显示器,131人收货,1498.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=553189240060&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=553189240060&ns=1&abbucket=0,联想官方旗舰店,上海,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/126446588/O1CN015JMcAh1yXLpH2NUtq_!!0-item_pic.jpg,【小机箱】联想天逸510S 台式小主机 搭配19.5英寸显示器 八代/九代处理器可选 台式机电脑家用办公采购,【小机箱】联想天逸510S 台式小<span class=H>主机</span> 搭配19.5英寸显示器 八代/九代处理器可选 台式机<span class=H>电脑</span>家用办公采购,130人收货,2799.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=587406901860&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=587406901860&ns=1&abbucket=0#detail,优品电脑配件批发,四川 成都,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/4280057270/O1CN01DguexC23ZhvjNxBOt_!!4280057270.jpg,i5/gtx1060高配diy吃鸡LOL主机家用游戏型办公台式桌电脑组装整机,i5/gtx1060高配diy吃鸡LOL<span class=H>主机</span>家用游戏型办公台式桌<span class=H>电脑</span>组装整机,129人收货,1699.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=553230646783&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=553230646783&ns=1&abbucket=0,联想官方旗舰店,上海,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/126446588/O1CN01rf6gFW1yXLpGiawsV_!!0-item_pic.jpg,【小机箱】联想天逸510S 台式小主机 搭配21.5英寸显示器 八代/九代处理器可选 台式机电脑 家用办公采购,【小机箱】联想天逸510S 台式小<span class=H>主机</span> 搭配21.5英寸显示器 八代/九代处理器可选 台式机<span class=H>电脑</span> 家用办公采购,128人收货,2899.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=35496918647&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=35496918647&ns=1&abbucket=0#detail,朱可可1990,北京,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/695733728/TB2Or4EcOwIL1JjSZFsXXcXFFXa_!!695733728.jpg,包邮二手原装联想台式电脑主机双核四核i3i5办公游戏税控DNF,包邮二手原装联想台式<span class=H>电脑</span><span class=H>主机</span>双核四核i3i5办公游戏税控DNF,128人收货,198.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=595428948506&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=595428948506&ns=1&abbucket=0,嘉诺数码专营店,广东 深圳,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1704313845/O1CN01Rx9QWH1eH3PDthlKv_!!0-item_pic.jpg,高配超薄19寸 22寸 24英寸办公家用一体机电脑四核酷睿i3 i5 i7台式主机会议收银台式电脑整机全套,高配超薄19寸 22寸 24英寸办公家用一体机<span class=H>电脑</span>四核酷睿i3 i5 i7台式<span class=H>主机</span>会议收银台式<span class=H>电脑</span>整机全套,127人收货,996.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=581223256062&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=581223256062&ns=1&abbucket=0,惠普中国官方旗舰店,广东 广州,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/133668489/O1CN01GOVjop2Ca0k0BGVNY_!!0-item_pic.jpg,惠普/HP 小欧系列 八代英特尔酷睿i3/i5 办公电脑四核固态硬盘台式电脑全套主机DIY组装机小游戏 官方旗舰店,惠普/HP 小欧系列 八代英特尔酷睿i3/i5 办公<span class=H>电脑</span>四核固态硬盘台式<span class=H>电脑</span>全套<span class=H>主机</span>DIY组装机小游戏 官方旗舰店,127人收货,2399.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=594575433634&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=594575433634&ns=1&abbucket=0,asus华硕官方旗舰店,上海,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/686773455/O1CN01VTML9A1bOQx5KZ2LH_!!0-item_pic.jpg,Asus/华硕 猎鹰V4 21.5英寸窄边框一体机电脑台式全套家用办公网吧游戏型会议整机双核主机超薄全新采购,Asus/华硕 猎鹰V4 21.5英寸窄边框一体机<span class=H>电脑</span>台式全套家用办公网吧游戏型会议整机双核<span class=H>主机</span>超薄全新采购,126人收货,2499.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=589176938099&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=589176938099&ns=1&abbucket=0,然硕数码专营店,广东 深圳,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/741509377/O1CN011lCQhE2J8iRZ6E0AR_!!0-item_pic.jpg,酷睿i7四核16G独显台式机LOL组装电脑主机吃鸡游戏办公i5全套整机,酷睿i7四核16G独显台式机LOL组装<span class=H>电脑</span><span class=H>主机</span>吃鸡游戏办公i5全套整机,125人收货,1498.00,2019-07-18 17:47:09
//detail.tmall.com/item.htm?id=592476679927&ns=1&abbucket=0&on_comment=1,//detail.tmall.com/item.htm?id=592476679927&ns=1&abbucket=0,联想官方旗舰店,上海,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/126446588/O1CN01rJEVKi1yXLpG1sxyj_!!0-item_pic.jpg,【下单立减100元】联想拯救者刃7000 3代 九代处理器/GTX1660Ti/512G固态 台式机电脑吃鸡游戏主机,【下单立减100元】联想拯救者刃7000 3代 九代处理器/GTX1660Ti/512G固态 台式机<span class=H>电脑</span>吃鸡游戏<span class=H>主机</span>,125人收货,6099.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=583121953456&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=583121953456&ns=1&abbucket=0#detail,丿花漾小屋,广东 深圳,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2153681885/O1CN013y739R1PnN7tVGtEk_!!2153681885.jpg,高配酷睿I7微型游戏迷你主机独显小台式电脑mini工控htpc吃鸡直播,高配酷睿I7微型游戏迷你<span class=H>主机</span>独显小台式<span class=H>电脑</span>mini工控htpc吃鸡直播,125人收货,1290.00,2019-07-18 17:47:09
//item.taobao.com/item.htm?id=582101018584&ns=1&abbucket=0&on_comment=1,//item.taobao.com/item.htm?id=582101018584&ns=1&abbucket=0#detail,及时雨紫光,山东 济南,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/11678303/O1CN01OgDmED2BCp4Xd4mH4_!!11678303.jpg,二手电脑主机I7高端GTX1070吃鸡游戏组装机非水冷整机台式机全套,二手<span class=H>电脑</span><span class=H>主机</span>I7高端GTX1070吃鸡游戏组装机非水冷整机台式机全套,124人收货,1730.00,2019-07-18 17:47:09
